order_id,order_date,product_id,product_name,category,quantity,price,total_price,customer_id,customer_region
8497,2023-11-14,785,Poltrona 785,Casa,3,110.78,332.34,317,Centro-Oeste
8498,2023-04-22,128,Poltrona 128,Casa,1,229.38,229.38,232,Norte
8499,2023-12-01,548,Sofá 548,Casa,4,191.14,764.56,410,Centro-Oeste
8500,2023-04-03,236,Saia 236,Roupas,1,32.85,32.85,351,Sudeste
8501,2023-07-31,850,Esmalte 850,Beleza,4,395.21,1580.84,147,Norte
8502,2023-09-15,764,HQ 764,Livros,3,417.34,1252.02,434,Nordeste
8503,2023-03-29,960,Mangueira 960,Jardinagem,3,205.74,617.22,359,Sul
8504,2023-03-23,420,Shampoo 420,Beleza,4,194.84,779.36,74,Sudeste
8505,2023-10-21,724,Carrinho 724,Brinquedos,4,325.47,1301.88,11,Sudeste
8506,2023-02-03,62,Caixa de Som 62,Eletrônicos,1,179.63,179.63,452,Norte
8507,2023-05-15,370,Protetor Solar 370,Beleza,1,171.79,171.79,33,Sul
8508,2023-09-28,908,Boneca 908,Brinquedos,2,335.35,670.7,355,Centro-Oeste
8509,2023-07-31,155,Suco 155,Alimentos,5,52.75,263.75,197,Nordeste
8510,2023-07-02,708,Capa de Banco 708,Automotivo,2,187.32,374.64,197,Nordeste
8511,2023-09-25,222,Biscoito 222,Alimentos,5,177.17,885.85,165,Nordeste
8512,2023-07-27,151,Sementes 151,Jardinagem,4,8.37,33.48,142,Nordeste
8513,2023-02-07,241,Autoajuda 241,Livros,3,262.49,787.47,381,Norte
8514,2023-06-24,281,Pneu 281,Automotivo,5,67.05,335.25,211,Sul
8515,2023-11-26,947,Queijo 947,Alimentos,4,426.96,1707.84,121,Nordeste
8516,2023-05-22,31,Mangueira 31,Jardinagem,2,400.41,800.82,133,Sul
8517,2023-08-24,608,Boneca 608,Brinquedos,3,148.17,444.51,373,Nordeste
8518,2023-06-14,886,Regador 886,Jardinagem,5,126.73,633.65,42,Nordeste
8519,2023-06-17,273,Calça Jeans 273,Roupas,2,296.19,592.38,118,Centro-Oeste
8520,2023-06-12,885,Estante 885,Casa,2,40.08,80.16,2,Sul
8521,2023-03-21,411,Regador 411,Jardinagem,4,269.08,1076.32,176,Sudeste
8522,2023-12-11,605,Tênis de Corrida 605,Esportes,2,272.28,544.56,404,Nordeste
8523,2023-06-12,818,História 818,Livros,3,266.26,798.78,330,Nordeste
8524,2023-10-16,650,Desodorante 650,Beleza,1,319.09,319.09,28,Sudeste
8525,2023-04-13,659,Pelúcia 659,Brinquedos,3,378.98,1136.94,255,Sudeste
8526,2023-10-18,17,Camisa Polo 17,Roupas,3,393.43,1180.29,441,Norte
8527,2023-01-03,797,Camisa Polo 797,Roupas,5,26.23,131.15,119,Centro-Oeste
8528,2023-04-16,214,HQ 214,Livros,5,48.41,242.05,449,Sudeste
8529,2023-08-17,414,Blocos de Montar 414,Brinquedos,3,157.07,471.21,415,Sul
8530,2023-03-26,857,Halter 857,Esportes,4,104.97,419.88,474,Norte
8531,2023-12-04,325,Autoajuda 325,Livros,1,210.44,210.44,298,Centro-Oeste
8532,2023-02-20,935,Arroz 935,Alimentos,5,241.43,1207.15,434,Nordeste
8533,2023-05-26,82,Squeeze 82,Esportes,3,227.29,681.87,183,Sudeste
8534,2023-10-25,285,Bicicleta 285,Esportes,1,332.99,332.99,364,Centro-Oeste
8535,2023-11-18,398,GPS 398,Automotivo,4,468.06,1872.24,272,Sul
8536,2023-11-18,717,Suco 717,Alimentos,2,414.79,829.58,193,Centro-Oeste
8537,2023-03-29,274,Pneu 274,Automotivo,4,60.33,241.32,355,Centro-Oeste
8538,2023-07-31,295,Creme Facial 295,Beleza,3,153.22,459.66,153,Norte
8539,2023-11-17,204,Calota 204,Automotivo,2,449.84,899.68,355,Centro-Oeste
8540,2023-06-20,238,Leite 238,Alimentos,5,395.13,1975.65,84,Sudeste
8541,2023-04-02,634,Luminária 634,Casa,3,396.33,1188.99,182,Centro-Oeste
8542,2023-01-19,628,Blocos de Montar 628,Brinquedos,2,490.87,981.74,103,Sul
8543,2023-09-20,246,Sementes 246,Jardinagem,2,165.13,330.26,252,Sul
8544,2023-03-14,469,Arroz 469,Alimentos,5,226.42,1132.1,427,Nordeste
8545,2023-06-25,746,Perfume 746,Beleza,2,53.76,107.52,31,Norte
8546,2023-05-24,436,Pelúcia 436,Brinquedos,3,449.42,1348.26,57,Nordeste
8547,2023-07-01,162,Vestido 162,Roupas,5,397.93,1989.65,190,Sudeste
8548,2023-06-11,950,Calota 950,Automotivo,1,200.04,200.04,372,Sudeste
8549,2023-07-17,833,Condicionador 833,Beleza,4,278.74,1114.96,52,Sul
8550,2023-10-03,186,Blusa 186,Roupas,3,426.32,1278.96,294,Sul
8551,2023-01-06,107,Patinete 107,Brinquedos,2,180.94,361.88,202,Nordeste
8552,2023-06-09,676,Cadeira 676,Casa,5,156.52,782.6,234,Norte
8553,2023-06-16,883,Halter 883,Esportes,4,143.03,572.12,425,Nordeste
8554,2023-01-15,908,Boneca 908,Brinquedos,4,335.35,1341.4,140,Nordeste
8555,2023-01-26,429,Azeite 429,Alimentos,2,238.28,476.56,343,Norte
8556,2023-12-19,869,Tablet 869,Eletrônicos,3,469.85,1409.55,445,Nordeste
8557,2023-09-16,215,Biscoito 215,Alimentos,4,405.35,1621.4,376,Norte
8558,2023-04-29,79,Squeeze 79,Esportes,2,240.01,480.02,472,Centro-Oeste
8559,2023-06-11,365,Saia 365,Roupas,5,200.68,1003.4,213,Nordeste
8560,2023-03-14,573,Smartwatch 573,Eletrônicos,5,462.94,2314.7,123,Nordeste
8561,2023-02-05,158,Feijão 158,Alimentos,4,204.26,817.04,286,Sul
8562,2023-05-31,680,Romance 680,Livros,2,278.19,556.38,373,Nordeste
8563,2023-08-09,149,Mesa de Jantar 149,Casa,4,320.37,1281.48,307,Centro-Oeste
8564,2023-05-15,155,Suco 155,Alimentos,1,52.75,52.75,161,Norte
8565,2023-10-08,853,Calota 853,Automotivo,3,18.01,54.03,218,Norte
8566,2023-12-21,714,Camiseta Esportiva 714,Esportes,4,274.84,1099.36,500,Norte
8567,2023-08-27,949,Creme Facial 949,Beleza,5,52.76,263.8,303,Norte
8568,2023-03-23,112,Óleo de Motor 112,Automotivo,5,296.22,1481.1,164,Norte
8569,2023-01-22,255,Suspense 255,Livros,2,238.07,476.14,161,Norte
8570,2023-11-02,464,Autoajuda 464,Livros,1,246.92,246.92,153,Norte
8571,2023-08-19,479,Sementes 479,Jardinagem,5,41.62,208.1,458,Centro-Oeste
8572,2023-12-01,335,Autoajuda 335,Livros,3,343.13,1029.39,412,Norte
8573,2023-07-25,704,Notebook 704,Eletrônicos,3,59.84,179.52,114,Sul
8574,2023-05-20,139,Cama Box 139,Casa,5,388.75,1943.75,464,Nordeste
8575,2023-06-03,357,Bateria 357,Automotivo,5,236.41,1182.05,433,Sudeste
8576,2023-07-03,376,Creme Facial 376,Beleza,1,61.46,61.46,156,Sul
8577,2023-12-20,388,Patinete 388,Brinquedos,3,308.04,924.12,209,Sul
8578,2023-04-08,496,Arroz 496,Alimentos,1,356.07,356.07,189,Norte
8579,2023-01-26,481,Câmera 481,Eletrônicos,3,241.43,724.29,235,Sul
8580,2023-01-01,505,Bola 505,Brinquedos,3,410.93,1232.79,86,Centro-Oeste
8581,2023-11-12,257,Camiseta 257,Roupas,1,230.37,230.37,389,Sudeste
8582,2023-09-19,65,Didático 65,Livros,2,216.83,433.66,280,Norte
8583,2023-09-20,844,Suco 844,Alimentos,1,112.31,112.31,125,Norte
8584,2023-10-04,213,Macarrão 213,Alimentos,5,133.13,665.65,382,Norte
8585,2023-01-21,268,Sementes 268,Jardinagem,1,163.35,163.35,54,Nordeste
8586,2023-05-24,55,Lâmpada 55,Automotivo,2,243.46,486.92,235,Sul
8587,2023-07-19,211,Suspense 211,Livros,5,21.22,106.1,397,Norte
8588,2023-12-01,287,Cama Box 287,Casa,5,360.46,1802.3,77,Norte
8589,2023-06-18,988,Mouse 988,Eletrônicos,4,106.29,425.16,60,Nordeste
8590,2023-04-08,603,Kit Ferramentas 603,Automotivo,1,479.0,479.0,409,Norte
8591,2023-07-11,641,Saia 641,Roupas,3,69.25,207.75,54,Nordeste
8592,2023-01-10,499,Vaso de Planta 499,Jardinagem,2,82.27,164.54,240,Sul
8593,2023-10-19,792,Mouse 792,Eletrônicos,2,456.78,913.56,124,Sul
8594,2023-05-13,940,Armário 940,Casa,2,206.1,412.2,331,Nordeste
8595,2023-03-25,460,Poltrona 460,Casa,2,27.75,55.5,222,Centro-Oeste
8596,2023-07-18,3,Protetor Solar 3,Beleza,4,302.74,1210.96,208,Centro-Oeste
8597,2023-12-05,558,Vaso de Planta 558,Jardinagem,1,342.19,342.19,87,Centro-Oeste
8598,2023-02-24,334,Monitor 334,Eletrônicos,3,58.73,176.19,53,Centro-Oeste
8599,2023-02-13,325,Autoajuda 325,Livros,1,210.44,210.44,459,Norte
8600,2023-10-17,686,Pneu 686,Automotivo,4,488.59,1954.36,293,Nordeste
8601,2023-03-01,677,Biografia 677,Livros,1,488.51,488.51,193,Centro-Oeste
8602,2023-04-13,412,Lâmpada 412,Automotivo,2,14.14,28.28,308,Nordeste
8603,2023-10-17,806,Biografia 806,Livros,1,188.07,188.07,159,Sudeste
8604,2023-02-04,889,Cama Box 889,Casa,4,484.26,1937.04,24,Sul
8605,2023-05-31,920,Fantasia 920,Livros,1,206.35,206.35,288,Sudeste
8606,2023-01-22,580,Óleo de Motor 580,Automotivo,2,393.0,786.0,33,Sul
8607,2023-06-29,158,Feijão 158,Alimentos,5,204.26,1021.3,350,Nordeste
8608,2023-10-28,646,Boné 646,Esportes,2,27.94,55.88,425,Nordeste
8609,2023-09-30,594,Blocos de Montar 594,Brinquedos,2,427.31,854.62,415,Sul
8610,2023-09-14,383,Creme Facial 383,Beleza,1,196.4,196.4,377,Nordeste
8611,2023-02-24,599,Raquete 599,Esportes,3,62.19,186.57,476,Norte
8612,2023-03-08,905,Blusa 905,Roupas,2,247.25,494.5,157,Nordeste
8613,2023-02-16,903,Bateria 903,Automotivo,3,144.69,434.07,102,Nordeste
8614,2023-10-25,714,Camiseta Esportiva 714,Esportes,1,274.84,274.84,152,Centro-Oeste
8615,2023-02-12,710,Adubo 710,Jardinagem,2,50.15,100.3,479,Centro-Oeste
8616,2023-05-15,905,Blusa 905,Roupas,3,247.25,741.75,363,Sudeste
8617,2023-04-19,269,Chocolate 269,Alimentos,1,272.49,272.49,33,Sul
8618,2023-03-30,390,Filtro de Ar 390,Automotivo,3,53.14,159.42,217,Nordeste
8619,2023-06-24,849,Sementes 849,Jardinagem,4,246.32,985.28,5,Centro-Oeste
8620,2023-08-04,852,Camiseta 852,Roupas,5,76.97,384.85,338,Centro-Oeste
8621,2023-06-16,192,Perfume 192,Beleza,1,205.39,205.39,368,Sul
8622,2023-04-04,921,Filtro de Ar 921,Automotivo,3,448.29,1344.87,352,Sudeste
8623,2023-09-16,709,Condicionador 709,Beleza,2,291.06,582.12,211,Sul
8624,2023-12-27,559,Blocos de Montar 559,Brinquedos,4,287.54,1150.16,454,Norte
8625,2023-02-26,283,Luvas 283,Esportes,4,488.71,1954.84,280,Norte
8626,2023-09-07,737,Fantasia 737,Livros,1,405.42,405.42,338,Centro-Oeste
8627,2023-08-03,72,Cama Box 72,Casa,4,63.13,252.52,343,Norte
8628,2023-11-14,706,Didático 706,Livros,5,101.23,506.15,280,Norte
8629,2023-07-18,535,GPS 535,Automotivo,3,283.54,850.62,409,Norte
8630,2023-07-29,703,Mangueira 703,Jardinagem,3,474.29,1422.87,450,Centro-Oeste
8631,2023-04-19,205,Bateria 205,Automotivo,2,49.52,99.04,53,Centro-Oeste
8632,2023-02-05,154,GPS 154,Automotivo,3,33.72,101.16,88,Norte
8633,2023-11-07,348,Cama Box 348,Casa,4,344.15,1376.6,482,Norte
8634,2023-02-14,24,Shorts 24,Roupas,5,133.29,666.45,227,Norte
8635,2023-03-20,141,Pelúcia 141,Brinquedos,4,62.56,250.24,16,Sul
8636,2023-02-17,907,Cortador de Grama 907,Jardinagem,3,9.59,28.77,25,Sudeste
8637,2023-05-07,526,Vestido 526,Roupas,4,305.37,1221.48,390,Sudeste
8638,2023-06-28,55,Lâmpada 55,Automotivo,4,243.46,973.84,411,Nordeste
8639,2023-09-23,391,História 391,Livros,2,55.13,110.26,193,Centro-Oeste
8640,2023-09-17,162,Vestido 162,Roupas,3,397.93,1193.79,263,Sudeste
8641,2023-03-30,178,Luvas de Jardim 178,Jardinagem,3,260.02,780.06,100,Sudeste
8642,2023-03-23,930,Bola de Futebol 930,Esportes,1,311.68,311.68,449,Sudeste
8643,2023-03-02,578,Calota 578,Automotivo,5,306.1,1530.5,382,Norte
8644,2023-07-14,923,Pá 923,Jardinagem,3,411.03,1233.09,303,Norte
8645,2023-05-09,708,Capa de Banco 708,Automotivo,2,187.32,374.64,500,Norte
8646,2023-12-22,862,Creme Facial 862,Beleza,2,186.29,372.58,119,Centro-Oeste
8647,2023-02-19,145,Livro Infantil 145,Livros,5,129.46,647.3,182,Centro-Oeste
8648,2023-03-28,941,Short Esportivo 941,Esportes,2,235.01,470.02,425,Nordeste
8649,2023-07-17,901,Tênis de Corrida 901,Esportes,3,135.41,406.23,378,Sul
8650,2023-01-08,368,Capa de Banco 368,Automotivo,2,347.65,695.3,315,Nordeste
8651,2023-05-15,58,Macarrão 58,Alimentos,3,495.06,1485.18,384,Sudeste
8652,2023-12-13,788,Poltrona 788,Casa,5,433.54,2167.7,18,Sul
8653,2023-04-29,852,Camiseta 852,Roupas,5,76.97,384.85,328,Norte
8654,2023-01-24,522,Café 522,Alimentos,3,419.81,1259.43,219,Norte
8655,2023-06-12,212,Jaqueta 212,Roupas,1,117.71,117.71,266,Centro-Oeste
8656,2023-08-02,568,Arroz 568,Alimentos,1,20.75,20.75,5,Centro-Oeste
8657,2023-07-16,836,Câmera 836,Eletrônicos,3,392.72,1178.16,173,Norte
8658,2023-02-11,314,Notebook 314,Eletrônicos,1,465.83,465.83,473,Sudeste
8659,2023-01-17,646,Boné 646,Esportes,4,27.94,111.76,57,Nordeste
8660,2023-08-02,128,Poltrona 128,Casa,1,229.38,229.38,402,Sudeste
8661,2023-11-16,357,Bateria 357,Automotivo,5,236.41,1182.05,468,Norte
8662,2023-07-05,360,Tapete 360,Casa,5,391.43,1957.15,405,Centro-Oeste
8663,2023-12-14,393,Sementes 393,Jardinagem,3,229.08,687.24,74,Sudeste
8664,2023-10-29,663,Armário 663,Casa,3,361.72,1085.16,90,Centro-Oeste
8665,2023-02-22,121,Suco 121,Alimentos,2,101.6,203.2,421,Norte
8666,2023-12-25,12,Óleo de Motor 12,Automotivo,3,370.38,1111.14,277,Sul
8667,2023-03-27,623,Raquete 623,Esportes,5,70.69,353.45,171,Sudeste
8668,2023-01-10,339,Quebra-cabeça 339,Brinquedos,2,150.77,301.54,490,Sul
8669,2023-03-20,855,Camiseta 855,Roupas,5,317.61,1588.05,111,Centro-Oeste
8670,2023-06-24,512,Lego 512,Brinquedos,4,215.98,863.92,98,Norte
8671,2023-03-22,802,Lego 802,Brinquedos,1,187.91,187.91,209,Sul
8672,2023-02-25,500,Óleo de Motor 500,Automotivo,2,336.03,672.06,182,Centro-Oeste
8673,2023-12-11,252,Tênis de Corrida 252,Esportes,5,270.17,1350.85,237,Sul
8674,2023-02-18,370,Protetor Solar 370,Beleza,3,171.79,515.37,456,Sudeste
8675,2023-12-01,32,Kit Ferramentas 32,Automotivo,2,372.62,745.24,265,Nordeste
8676,2023-03-18,741,Shorts 741,Roupas,4,106.77,427.08,156,Sul
8677,2023-09-27,269,Chocolate 269,Alimentos,4,272.49,1089.96,179,Nordeste
8678,2023-08-20,582,Biografia 582,Livros,4,198.18,792.72,107,Sudeste
8679,2023-12-07,122,Luvas 122,Esportes,3,157.43,472.29,70,Centro-Oeste
8680,2023-08-08,178,Luvas de Jardim 178,Jardinagem,5,260.02,1300.1,455,Nordeste
8681,2023-07-27,137,Tesoura de Poda 137,Jardinagem,4,157.57,630.28,219,Norte
8682,2023-08-13,142,Mouse 142,Eletrônicos,3,18.0,54.0,252,Sul
8683,2023-09-26,128,Poltrona 128,Casa,2,229.38,458.76,448,Centro-Oeste
8684,2023-07-26,167,Mouse 167,Eletrônicos,4,365.78,1463.12,301,Nordeste
8685,2023-08-19,986,Cadeira 986,Casa,1,420.08,420.08,300,Sudeste
8686,2023-10-21,632,Boné 632,Esportes,3,303.89,911.67,60,Nordeste
8687,2023-06-18,672,Biscoito 672,Alimentos,4,462.99,1851.96,220,Sul
8688,2023-11-25,881,Sofá 881,Casa,1,31.31,31.31,483,Sul
8689,2023-11-07,106,Pelúcia 106,Brinquedos,4,178.34,713.36,27,Nordeste
8690,2023-10-06,554,Notebook 554,Eletrônicos,3,461.94,1385.82,245,Sul
8691,2023-02-10,68,Lâmpada 68,Automotivo,2,98.5,197.0,318,Centro-Oeste
8692,2023-04-23,612,Condicionador 612,Beleza,2,137.81,275.62,120,Sudeste
8693,2023-12-26,135,Bateria 135,Automotivo,1,21.35,21.35,444,Norte
8694,2023-04-13,322,Batom 322,Beleza,3,420.18,1260.54,487,Norte
8695,2023-05-05,244,Teclado 244,Eletrônicos,2,7.86,15.72,488,Sul
8696,2023-12-27,192,Perfume 192,Beleza,5,205.39,1026.95,175,Sul
8697,2023-06-19,765,Pião 765,Brinquedos,3,327.75,983.25,54,Nordeste
8698,2023-01-25,871,Casaco 871,Roupas,2,44.68,89.36,267,Sudeste
8699,2023-06-13,992,Capa de Banco 992,Automotivo,4,492.59,1970.36,405,Centro-Oeste
8700,2023-11-19,956,Caixa de Som 956,Eletrônicos,5,90.55,452.75,103,Sul
8701,2023-02-09,717,Suco 717,Alimentos,2,414.79,829.58,338,Centro-Oeste
8702,2023-11-20,285,Bicicleta 285,Esportes,1,332.99,332.99,391,Norte
8703,2023-09-23,952,Notebook 952,Eletrônicos,1,475.11,475.11,51,Sul
8704,2023-01-18,705,Sofá 705,Casa,3,19.61,58.83,456,Sudeste
8705,2023-11-01,375,Sabonete 375,Beleza,3,466.99,1400.97,437,Norte
8706,2023-12-07,56,Biografia 56,Livros,1,72.12,72.12,421,Norte
8707,2023-07-22,700,Pião 700,Brinquedos,2,235.81,471.62,318,Centro-Oeste
8708,2023-12-02,270,Perfume 270,Beleza,3,455.73,1367.19,177,Centro-Oeste
8709,2023-07-07,636,Cadeira 636,Casa,2,92.45,184.9,92,Sudeste
8710,2023-11-27,584,Sementes 584,Jardinagem,3,445.1,1335.3,327,Norte
8711,2023-01-26,357,Bateria 357,Automotivo,2,236.41,472.82,138,Nordeste
8712,2023-07-15,391,História 391,Livros,4,55.13,220.52,202,Nordeste
8713,2023-03-12,882,Jogo de Tabuleiro 882,Brinquedos,2,447.57,895.14,66,Centro-Oeste
8714,2023-12-11,121,Suco 121,Alimentos,1,101.6,101.6,45,Norte
8715,2023-10-13,347,Caixa de Som 347,Eletrônicos,2,365.93,731.86,218,Norte
8716,2023-05-29,486,Pelúcia 486,Brinquedos,2,379.65,759.3,273,Norte
8717,2023-04-11,721,Câmera 721,Eletrônicos,1,26.44,26.44,442,Sudeste
8718,2023-05-26,430,Perfume 430,Beleza,5,434.05,2170.25,149,Sul
8719,2023-03-06,430,Perfume 430,Beleza,3,434.05,1302.15,153,Norte
8720,2023-05-10,129,Café 129,Alimentos,1,57.99,57.99,59,Norte
8721,2023-02-07,21,Calota 21,Automotivo,3,366.17,1098.51,9,Centro-Oeste
8722,2023-07-08,754,Base 754,Beleza,2,247.03,494.06,106,Norte
8723,2023-09-25,593,Macarrão 593,Alimentos,3,230.65,691.95,125,Norte
8724,2023-03-16,729,Vaso de Planta 729,Jardinagem,3,457.08,1371.24,381,Norte
8725,2023-04-04,409,Macarrão 409,Alimentos,4,127.8,511.2,260,Sudeste
8726,2023-10-13,266,Bermuda 266,Roupas,5,136.33,681.65,263,Sudeste
8727,2023-03-20,167,Mouse 167,Eletrônicos,5,365.78,1828.9,431,Norte
8728,2023-02-17,180,Armário 180,Casa,2,198.66,397.32,228,Norte
8729,2023-11-22,30,Camiseta Esportiva 30,Esportes,5,453.75,2268.75,12,Norte
8730,2023-02-20,984,Cadeira 984,Casa,1,406.08,406.08,296,Norte
8731,2023-04-02,995,Calça Jeans 995,Roupas,5,453.79,2268.95,364,Centro-Oeste
8732,2023-08-28,979,Sofá 979,Casa,2,265.7,531.4,207,Nordeste
8733,2023-09-23,144,Lego 144,Brinquedos,5,280.95,1404.75,11,Sudeste
8734,2023-05-13,353,Tapete 353,Casa,1,341.68,341.68,111,Centro-Oeste
8735,2023-02-18,186,Blusa 186,Roupas,3,426.32,1278.96,128,Norte
8736,2023-03-05,335,Autoajuda 335,Livros,5,343.13,1715.65,443,Centro-Oeste
8737,2023-03-08,133,Saia 133,Roupas,2,359.47,718.94,500,Norte
8738,2023-10-02,225,Shorts 225,Roupas,5,299.55,1497.75,51,Sul
8739,2023-10-04,181,Café 181,Alimentos,2,98.79,197.58,65,Sul
8740,2023-02-08,154,GPS 154,Automotivo,5,33.72,168.6,205,Nordeste
8741,2023-04-18,557,Biscoito 557,Alimentos,2,193.14,386.28,127,Norte
8742,2023-02-11,253,Jogo de Tabuleiro 253,Brinquedos,2,431.73,863.46,88,Norte
8743,2023-06-17,504,Didático 504,Livros,3,134.14,402.42,328,Norte
8744,2023-10-26,569,Tablet 569,Eletrônicos,1,157.5,157.5,6,Sudeste
8745,2023-03-10,423,Tênis de Corrida 423,Esportes,3,483.11,1449.33,452,Norte
8746,2023-12-29,920,Fantasia 920,Livros,4,206.35,825.4,262,Sudeste
8747,2023-04-01,610,Patinete 610,Brinquedos,1,462.86,462.86,251,Norte
8748,2023-03-24,760,Terra Adubada 760,Jardinagem,1,254.5,254.5,64,Norte
8749,2023-12-08,269,Chocolate 269,Alimentos,2,272.49,544.98,75,Sudeste
8750,2023-07-01,496,Arroz 496,Alimentos,4,356.07,1424.28,196,Norte
8751,2023-12-21,323,Mouse 323,Eletrônicos,4,210.14,840.56,67,Sudeste
8752,2023-01-09,759,Terra Adubada 759,Jardinagem,4,160.07,640.28,406,Sul
8753,2023-07-13,272,Patinete 272,Brinquedos,5,169.04,845.2,383,Sul
8754,2023-08-21,260,Bicicleta 260,Esportes,4,251.2,1004.8,45,Norte
8755,2023-08-20,897,Cadeira 897,Casa,3,98.38,295.14,139,Centro-Oeste
8756,2023-08-14,579,Boné 579,Esportes,5,86.34,431.7,109,Norte
8757,2023-08-14,264,Bateria 264,Automotivo,4,485.87,1943.48,130,Sul
8758,2023-12-05,570,Tablet 570,Eletrônicos,2,429.92,859.84,292,Centro-Oeste
8759,2023-02-12,698,Pião 698,Brinquedos,1,33.96,33.96,203,Centro-Oeste
8760,2023-09-13,797,Camisa Polo 797,Roupas,5,26.23,131.15,31,Norte
8761,2023-03-23,29,Quebra-cabeça 29,Brinquedos,3,94.89,284.67,290,Sul
8762,2023-01-04,961,Squeeze 961,Esportes,2,54.86,109.72,98,Norte
8763,2023-06-23,227,História 227,Livros,5,151.45,757.25,431,Norte
8764,2023-10-20,731,Regador 731,Jardinagem,1,485.54,485.54,321,Sudeste
8765,2023-01-04,572,Luminária 572,Casa,4,303.88,1215.52,32,Norte
8766,2023-10-06,302,Lego 302,Brinquedos,2,337.86,675.72,154,Centro-Oeste
8767,2023-05-18,887,Cortador de Grama 887,Jardinagem,2,493.69,987.38,341,Nordeste
8768,2023-01-04,65,Didático 65,Livros,2,216.83,433.66,16,Sul
8769,2023-10-14,910,Halter 910,Esportes,1,139.92,139.92,49,Sudeste
8770,2023-06-29,558,Vaso de Planta 558,Jardinagem,4,342.19,1368.76,33,Sul
8771,2023-08-30,466,Shorts 466,Roupas,5,113.42,567.1,367,Centro-Oeste
8772,2023-11-27,297,Chocolate 297,Alimentos,3,25.44,76.32,424,Centro-Oeste
8773,2023-09-14,193,Creme Facial 193,Beleza,5,181.63,908.15,38,Nordeste
8774,2023-01-16,457,Café 457,Alimentos,5,217.78,1088.9,63,Nordeste
8775,2023-07-11,92,HQ 92,Livros,1,72.45,72.45,416,Norte
8776,2023-03-30,707,Boneca 707,Brinquedos,4,261.94,1047.76,308,Nordeste
8777,2023-05-19,662,Camisa Polo 662,Roupas,3,376.21,1128.63,251,Norte
8778,2023-10-12,115,Bola de Futebol 115,Esportes,3,382.15,1146.45,275,Norte
8779,2023-08-26,87,Estante 87,Casa,2,310.14,620.28,56,Nordeste
8780,2023-07-08,205,Bateria 205,Automotivo,5,49.52,247.6,442,Sudeste
8781,2023-07-04,544,Rack 544,Casa,3,152.58,457.74,173,Norte
8782,2023-06-14,354,Camisa Polo 354,Roupas,3,471.39,1414.17,254,Sudeste
8783,2023-07-12,412,Lâmpada 412,Automotivo,3,14.14,42.42,174,Nordeste
8784,2023-07-23,830,Café 830,Alimentos,3,110.45,331.35,140,Nordeste
8785,2023-12-26,885,Estante 885,Casa,1,40.08,40.08,500,Norte
8786,2023-08-23,780,Fantasia 780,Livros,1,86.93,86.93,229,Centro-Oeste
8787,2023-03-26,281,Pneu 281,Automotivo,4,67.05,268.2,73,Nordeste
8788,2023-04-20,569,Tablet 569,Eletrônicos,3,157.5,472.5,112,Norte
8789,2023-10-30,663,Armário 663,Casa,5,361.72,1808.6,493,Centro-Oeste
8790,2023-08-04,399,Smartphone 399,Eletrônicos,5,452.75,2263.75,428,Sul
8791,2023-02-16,58,Macarrão 58,Alimentos,4,495.06,1980.24,51,Sul
8792,2023-11-20,35,Tapete Automotivo 35,Automotivo,4,45.72,182.88,247,Nordeste
8793,2023-10-19,965,Mangueira 965,Jardinagem,4,94.75,379.0,342,Norte
8794,2023-08-27,686,Pneu 686,Automotivo,4,488.59,1954.36,24,Sul
8795,2023-04-16,148,Romance 148,Livros,4,116.51,466.04,293,Nordeste
8796,2023-06-23,238,Leite 238,Alimentos,1,395.13,395.13,491,Nordeste
8797,2023-02-09,931,Arroz 931,Alimentos,5,469.56,2347.8,166,Centro-Oeste
8798,2023-06-25,456,Livro Infantil 456,Livros,1,169.25,169.25,87,Centro-Oeste
8799,2023-05-22,978,Regador 978,Jardinagem,5,438.04,2190.2,7,Nordeste
8800,2023-10-05,175,Camiseta 175,Roupas,2,283.26,566.52,167,Sul
8801,2023-02-13,504,Didático 504,Livros,5,134.14,670.7,443,Centro-Oeste
8802,2023-06-03,287,Cama Box 287,Casa,5,360.46,1802.3,212,Sudeste
8803,2023-09-10,229,Condicionador 229,Beleza,2,363.17,726.34,318,Centro-Oeste
8804,2023-04-10,43,Blocos de Montar 43,Brinquedos,3,187.42,562.26,110,Nordeste
8805,2023-08-30,359,Camisa Polo 359,Roupas,5,92.66,463.3,128,Norte
8806,2023-04-10,160,Caixa de Som 160,Eletrônicos,4,339.06,1356.24,92,Sudeste
8807,2023-01-31,276,Tablet 276,Eletrônicos,5,23.11,115.55,26,Nordeste
8808,2023-07-10,27,Cadeira 27,Casa,5,291.06,1455.3,312,Centro-Oeste
8809,2023-05-30,655,Condicionador 655,Beleza,5,378.8,1894.0,179,Nordeste
8810,2023-11-16,456,Livro Infantil 456,Livros,2,169.25,338.5,305,Nordeste
8811,2023-05-30,530,Vestido 530,Roupas,2,27.48,54.96,92,Sudeste
8812,2023-01-27,60,Sementes 60,Jardinagem,1,145.07,145.07,183,Sudeste
8813,2023-10-17,27,Cadeira 27,Casa,5,291.06,1455.3,15,Sudeste
8814,2023-10-23,930,Bola de Futebol 930,Esportes,4,311.68,1246.72,87,Centro-Oeste
8815,2023-08-26,843,Patinete 843,Brinquedos,4,230.65,922.6,128,Norte
8816,2023-06-03,499,Vaso de Planta 499,Jardinagem,3,82.27,246.81,74,Sudeste
